22011,@joy-d3n4u,7 days ago,happy watching  po  / Family bonding 📺📱👨‍👩‍👧 / shout out po sa Marinias Family / sa aming  lokal / 😊😊😊Lokal ng Atok Gold😊,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugx_NE7j3YujFemY8gV4AaABAg,Ugx_NE7j3YujFemY8gV4AaABAg,UCdSHn503pqXwdsqmLKce88g,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22012,@MatthewDaoa-o3g,7 days ago,Ang soothing po ng vocals. Greetings mula sa lokal ng Baguio City.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwbVf69oL8h9IZERIF4AaABAg,UgwbVf69oL8h9IZERIF4AaABAg,UCDKDmTN16MJsNnkNk5xTdNQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22013,@joy-d3n4u,7 days ago,🎉Go Benguet!!! / shout out po sa sambahayan ng  / masigasig naming PD1 / Tatay Miguel Bautista Sr. / ❤❤❤Lokal ng Atok Gold❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzXQavWTZoN-p0mJuh4AaABAg,UgzXQavWTZoN-p0mJuh4AaABAg,UCdSHn503pqXwdsqmLKce88g,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22014,@joy-d3n4u,7 days ago,Happy watching po / shout out po sa Sambahayan ng aming /  masipag na PD2  / Ka Danilo Bautista😊 / ❤Lokal ng Atok Gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgykxaP3vDF--3ibSe14AaABAg,UgykxaP3vDF--3ibSe14AaABAg,UCdSHn503pqXwdsqmLKce88g,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22015,@joy-d3n4u,7 days ago,Magandang hapon po🌕🌝 / Shout out po sa Sambahayan / ng aming mabait na PD3 / Ka Joel Bulah / 😊Lokal ng Atok Gold😊,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzfwJV-anFV-s_D8Sl4AaABAg,UgzfwJV-anFV-s_D8Sl4AaABAg,UCdSHn503pqXwdsqmLKce88g,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22016,@joy-d3n4u,7 days ago,😊watching po😊 / Shout out sa Sambahayan po ng  / Masigla naming PD4 / Ka Elberto Cosil Sr. / 😊Lokal ng Atok Gold😊,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzcNEkoHqzZ8EE7lNt4AaABAg,UgzcNEkoHqzZ8EE7lNt4AaABAg,UCdSHn503pqXwdsqmLKce88g,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22017,@bear_laine,7 days ago,Happy watching mga kapatid! Supporting our INCMV from Local of Loakan Airport! Let's land more views! <3,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugw8QBBFDWuKVE7oE-B4AaABAg,Ugw8QBBFDWuKVE7oE-B4AaABAg,UCn5U8fl0QyJSDoYAVQLHKYA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22018,@MatthewDaoa-o3g,7 days ago,More power po sa inyong paggawa ng music videos! Support mula sa lokal ng Baguio City.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugx0S355m8CHIhqBtH54AaABAg,Ugx0S355m8CHIhqBtH54AaABAg,UCDKDmTN16MJsNnkNk5xTdNQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22019,@joy-d3n4u,7 days ago,😂masayang nanonood  po  / Habang nagkakape☕☕☕ / ❤INCMV❤ / Shout out po sa Sicmaten Family / 😊😊😊Lokal ng Atok Gold😊,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwJREp2YzeRqosmUMp4AaABAg,UgwJREp2YzeRqosmUMp4AaABAg,UCdSHn503pqXwdsqmLKce88g,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22020,@MatthewDaoa-o3g,7 days ago,Ang ganda po ng quality ng audio at video. Lokal ng Baguio City po here.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxbX5Yb_PfNGmwMeNR4AaABAg,UgxbX5Yb_PfNGmwMeNR4AaABAg,UCDKDmTN16MJsNnkNk5xTdNQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22021,@joy-d3n4u,7 days ago,👨‍👩‍👧Happy Family Bonding po / Shout out po sa Sambahayan  / ng aming LSO at LSO sec. / Ka Julius at Ka Sarah  Ydio / 😊Lokal ng Atok Gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugzf5NsAAWph1q6m9b54AaABAg,Ugzf5NsAAWph1q6m9b54AaABAg,UCdSHn503pqXwdsqmLKce88g,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22022,@joy-d3n4u,7 days ago,Patuloy pong nakikiisa😊 / shout out po sa Sambahayan  / ng aming gwapong Tito Rowney  / at magandang Tita Jade Miguel / ❤❤Lokal ng Atok Gold❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwDn9yCLQkdOPGMINJ4AaABAg,UgwDn9yCLQkdOPGMINJ4AaABAg,UCdSHn503pqXwdsqmLKce88g,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22023,@joy-d3n4u,7 days ago,Masayang panonood po📺📱 / Shout out po sa /  Cornel Family / Sa aming lokal😊😊😊 / ❤lokal ng atok gold❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxSDU4eZ_SBI5xKH054AaABAg,UgxSDU4eZ_SBI5xKH054AaABAg,UCdSHn503pqXwdsqmLKce88g,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22024,@joy-d3n4u,7 days ago,Refreshing afternoon po / ❤INCMV❤ / 😂shout out po sa  / Capones Family.. / 😊😊Lokal ng Atok Gold❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyW5hFHdwun2toQuRZ4AaABAg,UgyW5hFHdwun2toQuRZ4AaABAg,UCdSHn503pqXwdsqmLKce88g,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22025,@joy-d3n4u,7 days ago,❤happy hearts po😊 / 😂shout out po sa  / Sanil Family / Sa aming lokal / 😊😊lokal ng atok gold😊,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyY5uXCS5UfG6iFMfV4AaABAg,UgyY5uXCS5UfG6iFMfV4AaABAg,UCdSHn503pqXwdsqmLKce88g,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22026,@joy-d3n4u,7 days ago,📱📺Lovely viewing po / Always Happy😊 / Shout out po sa  / Mones Family❤ / ❤❤Lokal ng Atok Gold❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxtZvtFu9xzUk1vkmR4AaABAg,UgxtZvtFu9xzUk1vkmR4AaABAg,UCdSHn503pqXwdsqmLKce88g,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22027,@joy-d3n4u,7 days ago,😇Blessed afternoon po / Shout out po sa mga / Maliliksing Binhi  / Sa aming lokal😊😊 / ❤lokal ng atok gold😊,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugyl46F_tdyF65IB5Ud4AaABAg,Ugyl46F_tdyF65IB5Ud4AaABAg,UCdSHn503pqXwdsqmLKce88g,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22028,@joy-d3n4u,7 days ago,😍we L❤VE INCMV😊 / Shout out po sa mga  / Masigasig na Kadiwa / Sa aming lokal🏆🥇🏅🎖 / 😊Lokal ng Atok Gold😊,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxROYDmC_GPoyXMIWl4AaABAg,UgxROYDmC_GPoyXMIWl4AaABAg,UCdSHn503pqXwdsqmLKce88g,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22029,@AgnesMarzo-xu1bq,7 days ago,"Happy viewing  po ,, / From lokal ng lacaan,,❤️",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzCZGWV_hI_7FSjZqt4AaABAg,UgzCZGWV_hI_7FSjZqt4AaABAg,UCd6VzaoPo2Ci80Z2w8x5GUA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22030,@JAZZ-p4b,7 days ago,Shout out po sa mga taga Sayatan🎉🎉🎉 /  / Bumabati po mula sa lokal ng La Trinidad 💕,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyYV-IfdeJBG0aO7f14AaABAg,UgyYV-IfdeJBG0aO7f14AaABAg,UC_S502t_HqWNj_mH4FrmElg,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22031,@joy-d3n4u,7 days ago,❤God’s L❤VE is bigger /  Than the ocean / And / Brighter than the stars / ⭐🌟⭐🌟 / 😊😊Lokal ng Atok Gold😊,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugye0ZY_axTicEzJ5Bt4AaABAg,Ugye0ZY_axTicEzJ5Bt4AaABAg,UCdSHn503pqXwdsqmLKce88g,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22032,@joy-d3n4u,7 days ago,God's LOVE / ❤It's His / PRECIOUS GIFT / to Us❤ / 🎁🎁🎁🎁 / 😊Lokal ng Atok Gold❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzCMj89R1XbeNBZDyd4AaABAg,UgzCMj89R1XbeNBZDyd4AaABAg,UCdSHn503pqXwdsqmLKce88g,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22033,@joy-d3n4u,7 days ago,💚🤍❤INCMV🟩⬜🟥 / His / Wondrous / LOVE / 🟢⚪🔴 / LOKAL NG ATOK GOLD,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugw8YErxwx3pyzLxg_54AaABAg,Ugw8YErxwx3pyzLxg_54AaABAg,UCdSHn503pqXwdsqmLKce88g,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22034,@joy-d3n4u,7 days ago,Masayang panonood po mga kapatid / 😂shout out po sa mga  / magigiting po na  / Pamunuan sa aming lokal. / 🎉lokal ng atok gold😊,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzI6gYh_bp_Q5E_JPl4AaABAg,UgzI6gYh_bp_Q5E_JPl4AaABAg,UCdSHn503pqXwdsqmLKce88g,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22035,@bear_laine,7 days ago,Hello hello mga kapatid! Happy watching from Lokal ng Loakan Airport! Benguet taking flight!,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxzK2EaI9fxacizZRh4AaABAg,UgxzK2EaI9fxacizZRh4AaABAg,UCn5U8fl0QyJSDoYAVQLHKYA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22036,@joy-d3n4u,7 days ago,Masiglang  panonood po / ❤shout out po sa masipag at  / Masayahin po naming organista / 🎹🎼 😊Ka Jennilyn Lazaro😊 / 🎉Lokal ng Atok Gold🎉,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwRk9J6FQfepfyRvex4AaABAg,UgwRk9J6FQfepfyRvex4AaABAg,UCdSHn503pqXwdsqmLKce88g,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22037,@joy-d3n4u,7 days ago,⌚📂Magandang hapon po😊 / Shout out po sa napakasipag naming /  Pangulong Kalihim /  😊Tita Jeanie Tugad.🗂⌨️🖥🖨 / ❤Lokal ng Atok Gold❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugz7EN9dat8PRz77hMt4AaABAg,Ugz7EN9dat8PRz77hMt4AaABAg,UCdSHn503pqXwdsqmLKce88g,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22038,@MatthewDaoa-o3g,7 days ago,Nakaka-good mood po ang music video na ito. Greetings from lokal ng Baguio City. 1:45,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugz13kDYabZBtw_Sh8F4AaABAg,Ugz13kDYabZBtw_Sh8F4AaABAg,UCDKDmTN16MJsNnkNk5xTdNQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22039,@joy-d3n4u,7 days ago,Good afternoon po..😊 / Happy ang Sunday / Lalo at nanonood ng / INCMV / ❤lokal ng atok gold😊,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwQkkw-YfGooSpgrFF4AaABAg,UgwQkkw-YfGooSpgrFF4AaABAg,UCdSHn503pqXwdsqmLKce88g,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22040,@joy-d3n4u,7 days ago,Ang pagkakaisA / Sa ati’y makitA / Kapisanang Pansambahayan nA / Siyang nangungunA / 😊😊🎉Lokal ng Atok Gold🎉🎉,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwZqocF0JlmlWouhMF4AaABAg,UgwZqocF0JlmlWouhMF4AaABAg,UCdSHn503pqXwdsqmLKce88g,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22041,@joy-d3n4u,7 days ago,Kami po / Ay laging / Kaisa / God’s Love Panoorin na / ❤❤❤❤ / Lokal ng atok gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyjzzlsuWN3hYM7j8F4AaABAg,UgyjzzlsuWN3hYM7j8F4AaABAg,UCdSHn503pqXwdsqmLKce88g,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22042,@joy-d3n4u,7 days ago,Magandang hapon po / Ang bati po namin sa inyo / Halina’t manood rin po kayo / Tiyak maaliw din po kayo😊😂 / 😂lokal ng atok gold😂,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwYW0ntrCJaZu1QSbx4AaABAg,UgwYW0ntrCJaZu1QSbx4AaABAg,UCdSHn503pqXwdsqmLKce88g,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22043,@joy-d3n4u,7 days ago,Tara po manood na / Nagbibigay ligaya / Nakakatuwa at puno ng saya / Wrinkles ay tanggal pa / 😂😂😂😂 / Lokal ng atok gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxMqeo46UTPng5IVlV4AaABAg,UgxMqeo46UTPng5IVlV4AaABAg,UCdSHn503pqXwdsqmLKce88g,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22044,@MatthewDaoa-o3g,7 days ago,Ang galing po ng synchronization ng music at visuals. Mula sa lokal ng Baguio City. 0:30,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyT67DvuwViJdWa15J4AaABAg,UgyT67DvuwViJdWa15J4AaABAg,UCDKDmTN16MJsNnkNk5xTdNQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22045,@JAZZ-p4b,7 days ago,Mula po sa lokal ng La Trinidad 👋👋 Happy viewing po 🎉,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugznue0NgcOa9MG-QWJ4AaABAg,Ugznue0NgcOa9MG-QWJ4AaABAg,UC_S502t_HqWNj_mH4FrmElg,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22046,@JanielLoyola,7 days ago,Happy watching po. From lokal ng basca,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugz3GwSD6DuPT6DB2FJ4AaABAg,Ugz3GwSD6DuPT6DB2FJ4AaABAg,UC2RNn-Zvo1RxN0f4S7AzDjw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22047,@MatthewDaoa-o3g,7 days ago,Very professional po ng dating ng video. Lokal ng Baguio City sending support!,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwEORKhELLH7RbCZ5N4AaABAg,UgwEORKhELLH7RbCZ5N4AaABAg,UCDKDmTN16MJsNnkNk5xTdNQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22048,@JAZZ-p4b,7 days ago,Happy viewing po mga kapatid 🎉🎉 / Mula sa lokal ng La Trinidad 💯,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyEsykEecprLYX6Dbp4AaABAg,UgyEsykEecprLYX6Dbp4AaABAg,UC_S502t_HqWNj_mH4FrmElg,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22049,@JOELY_BULAH,7 days ago,happy watching sa lahat ng maytungkulin sa lokal ng Atok Gold💚🤍❤️,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxqBa1zVlXIlGz6qft4AaABAg,UgxqBa1zVlXIlGz6qft4AaABAg,UCyMUAMSBQpACjkUS0f9sykQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22050,@MatthewDaoa-o3g,7 days ago,Ang meaningful po ng bawat linya ng kanta. Greetings mula sa lokal ng Baguio City.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzVedrIRkS1lE9nGWh4AaABAg,UgzVedrIRkS1lE9nGWh4AaABAg,UCDKDmTN16MJsNnkNk5xTdNQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22051,@MatthewDaoa-o3g,7 days ago,Ang meaningful po ng bawat linya ng kanta. Greetings mula sa lokal ng Baguio City. 0:04,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxN56hOQek-nVpadEJ4AaABAg,UgxN56hOQek-nVpadEJ4AaABAg,UCDKDmTN16MJsNnkNk5xTdNQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22052,@MatthewDaoa-o3g,7 days ago,Ang meaningful po ng bawat linya ng kanta. Greetings mula sa lokal ng Baguio City. 0:04,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzfL5PPlUTVr7xgdRJ4AaABAg,UgzfL5PPlUTVr7xgdRJ4AaABAg,UCDKDmTN16MJsNnkNk5xTdNQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22053,@JOELY_BULAH,7 days ago,"mula po sa lokal ng Atok Gold , masayang panonood po😊",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxQDJRsrd4ulsY7MfJ4AaABAg,UgxQDJRsrd4ulsY7MfJ4AaABAg,UCyMUAMSBQpACjkUS0f9sykQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22054,@MatthewDaoa-o3g,7 days ago,Nakaka-bless po talaga ang awit na ito. Lokal ng Baguio City support here.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzpGLV4uOUN74CnXDd4AaABAg,UgzpGLV4uOUN74CnXDd4AaABAg,UCDKDmTN16MJsNnkNk5xTdNQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22055,@JOELY_BULAH,7 days ago,happy watching to all /  /  / -Atok Gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxsrztSiADh7Lq_ffl4AaABAg,UgxsrztSiADh7Lq_ffl4AaABAg,UCyMUAMSBQpACjkUS0f9sykQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22056,@JOELY_BULAH,7 days ago,patuloy pong nagkakaisa ang mga maytungkulin mula po sa lokal ng Atok Gold💗,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgztmzBsLOqj2t11srx4AaABAg,UgztmzBsLOqj2t11srx4AaABAg,UCyMUAMSBQpACjkUS0f9sykQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22057,@panapets22,7 days ago,happy viewing  / from local ng basca distrito ng benguet,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzUKo28BKZ4MYLv85p4AaABAg,UgzUKo28BKZ4MYLv85p4AaABAg,UCWtmvbvBGyPeKUOc494Wpqg,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22058,@joy-d3n4u,7 days ago,Happy Sunday po😂 / ❤shout out po sa mga masisipag pong mga mang-aawit.Buong-puso pong umaawit sa pangunguna sa mga pagpupuri sa Ama.Salamat po sa inyo❤ / 😊Lokal ng Atok Gold😊,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxEeZRJQe1HmuCbEwN4AaABAg,UgxEeZRJQe1HmuCbEwN4AaABAg,UCdSHn503pqXwdsqmLKce88g,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22059,@joy-d3n4u,7 days ago,It’s through / His L❤VE / That your days / Are Bright as / The Sun☀ / Lokal ng Atok Gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzJb03paDVH_OqM7XB4AaABAg,UgzJb03paDVH_OqM7XB4AaABAg,UCdSHn503pqXwdsqmLKce88g,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22060,@joy-d3n4u,7 days ago,God's  LOVE / His /        wondrous. /                 L❤VE / 😊😊🎉🎉🎉😊😊 / Lokal ng Atok Gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyHi8OlRywd3H6PLWV4AaABAg,UgyHi8OlRywd3H6PLWV4AaABAg,UCdSHn503pqXwdsqmLKce88g,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22061,@JOELY_BULAH,7 days ago,go Benguet  /  /  /  / -Atok Gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyUaaVgMuwBIUVDeyZ4AaABAg,UgyUaaVgMuwBIUVDeyZ4AaABAg,UCyMUAMSBQpACjkUS0f9sykQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22062,@joy-d3n4u,7 days ago,we L❤VE INCMV😊 / Shout out po sa mga  / Masigasig na Kadiwa / Sa aming lokal🏆🥇🏅🎖 / 😊Lokal ng Atok Gold😊,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzWPgZqQfvtg6FLAY14AaABAg,UgzWPgZqQfvtg6FLAY14AaABAg,UCdSHn503pqXwdsqmLKce88g,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22063,@ReynanteBauzon,7 days ago,God's love mula sa LOKAL ng IRISAN 💚🤍♥️,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyzFKpr57mVHoE9z9x4AaABAg,UgyzFKpr57mVHoE9z9x4AaABAg,UCW4izpxy03rvPFmI2RjSP7Q,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22064,@joy-d3n4u,7 days ago,Patuloy pong nakikiisa😊 / shout out po sa Sambahayan  / ng aming gwapong Tito Rowney  / at magandang Tita Jade Miguel / ❤❤Lokal ng Atok Gold❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxFAJuIe2fp5oGdenZ4AaABAg,UgxFAJuIe2fp5oGdenZ4AaABAg,UCdSHn503pqXwdsqmLKce88g,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22065,@rosendabauzon2025,7 days ago,"Greetings po.,mula sa Lokal ng IRISAN ,DISTRITO NG BENGUET",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugyi9oignu-TczAGE6x4AaABAg,Ugyi9oignu-TczAGE6x4AaABAg,UCIxunIag4Pkjs9AwwMi_KOw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22066,@joy-d3n4u,7 days ago,👨‍👩‍👧Happy Family Bonding po / Shout out po sa Sambahayan  / ng aming LSO at LSO sec. / Ka Julius at Ka Sarah  Ydio / 😊Lokal ng Atok Gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugyqoe0TPvl5gVOuUiZ4AaABAg,Ugyqoe0TPvl5gVOuUiZ4AaABAg,UCdSHn503pqXwdsqmLKce88g,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
22067,@BnHydn_2,7 days ago,Better watching than doing nothing  / -Lokal ng La Trinidad,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugxa9jaQe-8VxokLp5N4AaABAg,Ugxa9jaQe-8VxokLp5N4AaABAg,UCFiIuFtStNyId62JOmMovbw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
