26011,@Adliselb,8 days ago,Ang linis po ng vocals 🎤 mula po sa Lokal ng Baguio City 💖,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugw8Rewf824ZBfon0b94AaABAg,Ugw8Rewf824ZBfon0b94AaABAg,UCqdcIovy1nUIY294NOXH8LQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26012,@Adliselb,8 days ago,Nakaka-touch po sobra 😍 Mula po sa Lokal ng Baguio City.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzXb9V2eWfsUyaj_YN4AaABAg,UgzXb9V2eWfsUyaj_YN4AaABAg,UCqdcIovy1nUIY294NOXH8LQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26013,@ALEXIASOPHIAYDIO,8 days ago,"Enjoy and have fun po 🫶Kasiya-siyang oras para sa inyo, hatid ng Lokal ng Atok Gold 🎊",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgznC3AVA4MKK3R5M6B4AaABAg,UgznC3AVA4MKK3R5M6B4AaABAg,UC806ht4k_AHuzg4k_rkDPJw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26014,@jerahhh06,8 days ago,"Pagbati po sa aming pinakamamahal na destinado ng Baguio City, Ka Norberto Mislang! FIGHTTTTTT!!!!",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzDU0b20Z1_EAZnRFB4AaABAg,UgzDU0b20Z1_EAZnRFB4AaABAg,UCwxjxRcLScvVCmPjMz2mDkQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26015,@EdPascua-q4y,8 days ago,"Happy viewing mga kapatid, professional tingnan ang kabuuan 🕊 Greetings mula sa Lokal ng Baguio City.",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugy7hYTQ9mJHMLEPxCF4AaABAg,Ugy7hYTQ9mJHMLEPxCF4AaABAg,UCC_j2r4qxgLSbk6Zh11vXjg,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26016,@EdPascua-q4y,8 days ago,"Happy viewing po, napakahusay ng concept at design 💥 Mula sa Lokal ng Baguio City.",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugx5K8qwdCmcoQHLKep4AaABAg,Ugx5K8qwdCmcoQHLKep4AaABAg,UCC_j2r4qxgLSbk6Zh11vXjg,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26017,@pascuaDev,8 days ago,"Happy viewing mga kaibigan, smooth ang takbo ng video 🧡 Mula sa Lokal ng Baguio City.",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwSuNPtmvLrClm43DZ4AaABAg,UgwSuNPtmvLrClm43DZ4AaABAg,UCWxsyg6MrYlANzQniv9tYzw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26018,@Xieee-x8v,8 days ago,Still watching po 🫶 Mula sa Lokal ng La Trinidad 🙌,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugx8BPctbPj0JexeTu94AaABAg,Ugx8BPctbPj0JexeTu94AaABAg,UCjYF2eqO3sw4XuYBb8HsAXg,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26019,@cherrydevera8251,8 days ago,Good evening po lahat ng kalihiman. Fr lokal ng baguio city,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxMzWhLd6HbdPYh6fF4AaABAg,UgxMzWhLd6HbdPYh6fF4AaABAg,UCrod3zHPNdFZBv-HyVuLJ3g,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26020,@jankeith_0,8 days ago,"Blessed viewing mula sa Lokal ng Baguio City!❤ / Binabati ko po si Ka Karla Jerah Opulento, YOHOOO / ~ Let's go Benguet☺️😇❤️",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyXw0rtP1_0rPRX4Dt4AaABAg,UgyXw0rtP1_0rPRX4Dt4AaABAg,UCrPSneHcVzaG6Dsw7hM9niA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26021,@GreySantino,8 days ago,"happy viewing po dito sa lokal ng baguio city, Distrito ng Benguet",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwfhjGStgitQCIsUmZ4AaABAg,UgwfhjGStgitQCIsUmZ4AaABAg,UCgmH8Vmu8sdTmagiLke9JGA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26022,@RobertSantos-w3w,8 days ago,Best wishes From Lokal ng Baguio City,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyOl1jv1C0B8zh2rPV4AaABAg,UgyOl1jv1C0B8zh2rPV4AaABAg,UC_-Aj9ZYpfcstbQWh8aEZqg,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26023,@ALEXIASOPHIAYDIO,8 days ago,Happy Viewing po sa lahat🫶from Atom Gold po✌️,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwlPyAYStPY2AyxZvt4AaABAg,UgwlPyAYStPY2AyxZvt4AaABAg,UC806ht4k_AHuzg4k_rkDPJw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26024,@BnHydn_3,8 days ago,Rewatching over and over ♥️  / Lokal ng La Trinidad 🎉,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwoGYuCSGRIUM2OAWJ4AaABAg,UgwoGYuCSGRIUM2OAWJ4AaABAg,UCKZxY6b5mH_zsnldMnxGIpQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26025,@jaspermendoza8063,8 days ago,"Mula po sa Lokal Ng Baguio City, napaka inspiring po nito!",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwZDrryBKetXZdLlHR4AaABAg,UgwZDrryBKetXZdLlHR4AaABAg,UCDgKwVMjurk7DTLE0Q4-_6A,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26026,@jaspermendoza8063,8 days ago,"Mula po sa Lokal Ng Baguio City, napaka inspiring po nito!",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgySI4eoH1BkxH9efAp4AaABAg,UgySI4eoH1BkxH9efAp4AaABAg,UCDgKwVMjurk7DTLE0Q4-_6A,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26027,@ALEXIASOPHIAYDIO,8 days ago,"Enjoy the content! – Magandang paglipas ng oras, iniaalok ng Lokal ng Atok Gold 🎉🎉",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugzq2R4XeBg4iuaPrHB4AaABAg,Ugzq2R4XeBg4iuaPrHB4AaABAg,UC806ht4k_AHuzg4k_rkDPJw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26028,@jaspermendoza8063,8 days ago,Solid po! Mula po sa Lokal Ng Baguio City 🎶,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyXx4tJkbk9gy2Pv3l4AaABAg,UgyXx4tJkbk9gy2Pv3l4AaABAg,UCDgKwVMjurk7DTLE0Q4-_6A,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26029,@jaspermendoza8063,8 days ago,Mula po sa Lokal Ng Baguio City ❤ Ang ganda ng music video!,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxhKYk_MulHK6KeIIN4AaABAg,UgxhKYk_MulHK6KeIIN4AaABAg,UCDgKwVMjurk7DTLE0Q4-_6A,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26030,@BnHydn_3,8 days ago,Good evening ✨ watching on repeat 🔁 greetings from the Locale of La Trinidad,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzMKNu-oM1DMJUjyot4AaABAg,UgzMKNu-oM1DMJUjyot4AaABAg,UCKZxY6b5mH_zsnldMnxGIpQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26031,@carmichaeldaligan4338,8 days ago,watching po from Lokaan Airport Benguet for top,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzzjlEJzdK6ZGHrOON4AaABAg,UgzzjlEJzdK6ZGHrOON4AaABAg,UC3beFEbw3Ob7lxJMsEas9yw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26032,@Xieee-x8v,8 days ago (edited),Happy viewing po 🎉🎉 / -Lokal ng La Trinidad 🥀,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwnEHMNPjL9Xu2L2Kp4AaABAg,UgwnEHMNPjL9Xu2L2Kp4AaABAg,UCjYF2eqO3sw4XuYBb8HsAXg,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26033,@ALEXIASOPHIAYDIO,8 days ago,Have fun and enjoy the content! – greetings po mula sa mga binhi ng  Lokal ng Atok Gold 🫂,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwKA5Oytka2AtTHUWF4AaABAg,UgwKA5Oytka2AtTHUWF4AaABAg,UC806ht4k_AHuzg4k_rkDPJw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26034,@jankeith_0,8 days ago,"Pagbati po sa aming pinakamamahal, pinaka mabait, gwapo, masiyahin, masipag na destinado ng Baguio City, ka Norberto Mislang! Fight or Flight?!! FIGHTTTTTTTT!",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzgFDJRy1leRMsUAvN4AaABAg,UgzgFDJRy1leRMsUAvN4AaABAg,UCrPSneHcVzaG6Dsw7hM9niA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26035,@jazz-m7b,8 days ago,Happy Rewatching po mga kapatid bumabati mula sa lokal ng La Trinidad 🐑🌱,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzCEyTbUXx_Ejx_p4p4AaABAg,UgzCEyTbUXx_Ejx_p4p4AaABAg,UCNB-zyitm7U6Yt835DEKclA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26036,@ChloeDeGuzman-e5f,8 days ago,Happy watching po sa ating lahat mula po sa Lokal ng Baguio City💖,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzSKOZ_g5BF4VTGxAJ4AaABAg,UgzSKOZ_g5BF4VTGxAJ4AaABAg,UCha9qdZy_tSbz3S0bznFEvQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26037,@METHOSELAHBARRATO-d4q,8 days ago,"Blessed viewing mula sa Lokal ng Baguio City! 🌟 Binabati ko po si Ka Annedrea Louize Diaz Cacanindin, YOHOOO /  / ~ Let’s go Benguet 🍓😇🤍",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxG7CN-hr9tgND5zJ54AaABAg,UgxG7CN-hr9tgND5zJ54AaABAg,UCqpTUdNlEaKFpJnaIsx_Hrg,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26038,@ALEXIASOPHIAYDIO,8 days ago,May you enjoy and appreciate everything 🫶– sent with care by Lokal ng Atok Gold ✨,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugwb4keWaJ7qXk_74MF4AaABAg,Ugwb4keWaJ7qXk_74MF4AaABAg,UC806ht4k_AHuzg4k_rkDPJw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26039,@MatthewDaoa-l4f,8 days ago,Ang peaceful po ng kanta 💖 Mula po sa Lokal ng Baguio City.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyqQOrJFTUPlNGF99B4AaABAg,UgyqQOrJFTUPlNGF99B4AaABAg,UCUZFVQ0yZH7hdDrPsOCHIQw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26040,@MatthewDaoa-l4f,8 days ago,Galing po ng editing 🎬 Mula po sa Lokal ng Baguio City.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxHszlq83n-Jcdj-Nl4AaABAg,UgxHszlq83n-Jcdj-Nl4AaABAg,UCUZFVQ0yZH7hdDrPsOCHIQw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26041,@ALEXIASOPHIAYDIO,8 days ago,Happy rewatching po sa lahat🫶 / -Aton Gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugwsz98lAkixbKgUCNl4AaABAg,Ugwsz98lAkixbKgUCNl4AaABAg,UC806ht4k_AHuzg4k_rkDPJw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26042,@MatthewDaoa-l4f,8 days ago,Nakaka-happy po 😊 Mula po sa Lokal ng Baguio City.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxevC5M4HQeFJmRket4AaABAg,UgxevC5M4HQeFJmRket4AaABAg,UCUZFVQ0yZH7hdDrPsOCHIQw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26043,@METHOSELAHBARRATO-d4q,8 days ago,"Blessed viewing mula sa Lokal ng Baguio City! 🌟 Binabati ko po si Ka Julianne Chloe De Guzman, YOHOOO /  / ~ Let’s go Benguet 🍓😇🤍",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyKh1L_hEwozmferLd4AaABAg,UgyKh1L_hEwozmferLd4AaABAg,UCqpTUdNlEaKFpJnaIsx_Hrg,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26044,@GreySantino,8 days ago,"happy viewing po dito sa lokal ng baguio city, Distrito ng Benguet",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwF1tkXz0QTWrejfAN4AaABAg,UgwF1tkXz0QTWrejfAN4AaABAg,UCgmH8Vmu8sdTmagiLke9JGA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26045,@andrafleur,8 days ago,Labs ka namin Lokal ng Baguio City! 💛✨,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxPGK9q3qdZh6xLmFx4AaABAg,UgxPGK9q3qdZh6xLmFx4AaABAg,UCK8etuUIrso8X7dWNp01gFQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26046,@ALEXIASOPHIAYDIO,8 days ago,Have a pleasant and meaningful viewing po mga kapatid– presented by Lokal ng Atok Gold 🙏,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyTUXp7V1EWs2D-3-l4AaABAg,UgyTUXp7V1EWs2D-3-l4AaABAg,UC806ht4k_AHuzg4k_rkDPJw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26047,@pascuaDev,8 days ago,"Happy viewing po, napakaganda ng execution 🎊 Lokal ng Baguio City here supporting.",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyJG5f0E9s1A5YnMAR4AaABAg,UgyJG5f0E9s1A5YnMAR4AaABAg,UCWxsyg6MrYlANzQniv9tYzw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26048,@pascuaDev,8 days ago,"Happy viewing everyone, tunay na de-kalidad ang production 🌻 Support mula sa Lokal ng Baguio City.",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzxWUjlSwXo7iWXsO14AaABAg,UgzxWUjlSwXo7iWXsO14AaABAg,UCWxsyg6MrYlANzQniv9tYzw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26049,@Adliselb,8 days ago,Nakaka-relax pakinggan 🎶 mula po sa Lokal ng Baguio City ❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxK-KPcCSAIgNkBXxZ4AaABAg,UgxK-KPcCSAIgNkBXxZ4AaABAg,UCqdcIovy1nUIY294NOXH8LQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26050,@GreySantino,8 days ago,"happy viewing po dito sa lokal ng baguio city, 🎉🎉🎉🎉",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugw53_wrtoLfaFZ7nKJ4AaABAg,Ugw53_wrtoLfaFZ7nKJ4AaABAg,UCgmH8Vmu8sdTmagiLke9JGA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26051,@pascuaDev,8 days ago,Happy viewing po at ang ganda ng mga kuha 📸 Mula sa Lokal ng Baguio City.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugy1qRV4efdYbtoF7XV4AaABAg,Ugy1qRV4efdYbtoF7XV4AaABAg,UCWxsyg6MrYlANzQniv9tYzw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26052,@EdPascua-q4y,8 days ago,"Happy viewing mga kapatid, astig ng editing techniques 😍 Greetings from Lokal ng Baguio City.",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwAUq3zKBShZbWrtQl4AaABAg,UgwAUq3zKBShZbWrtQl4AaABAg,UCC_j2r4qxgLSbk6Zh11vXjg,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26053,@Adliselb,8 days ago,Blessing po itong video 😇 mula po sa Lokal ng Baguio City 🌷,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgztFbWCYZckVkPPLGB4AaABAg,UgztFbWCYZckVkPPLGB4AaABAg,UCqdcIovy1nUIY294NOXH8LQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26054,@EdPascua-q4y,8 days ago,"Happy viewing po, very impressive ang resulta 🚀 Mula sa Lokal ng Baguio City.",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugy9FAVUsWkcGxDbWBF4AaABAg,Ugy9FAVUsWkcGxDbWBF4AaABAg,UCC_j2r4qxgLSbk6Zh11vXjg,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26055,@METHOSELAHBARRATO-d4q,8 days ago,"Happy viewing mula sa Lokal ng Baguio City! 🌟 Binabati ko po ang mga sumusunod na mga kapatid: Ka Julianne Chloe De Guzman, Ka Annedrea Louize Diaz Cacanindin, Ka Alexa Garcia Canta, Ka Bea Cassandra Alcantara Sanglay, Ka Alena Carisse Abaja Austria, Ka Allen Andrie Belen Angeles, Ka Crystal Baltazar Guinto, Ka Divine Grace Lim Viernes, Ka Jonner Jazz Sagantiyoc Guilod, Ka Karla Jerah Opulento, Ka Jake Bad-ey, Ka Methoselah Sotto Barrato, at Ka Elaiza Venice Carreon Antonio  / ~ Let’s go Benguet 🍓😇🤍",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwugcL7WfcGsJj2-bJ4AaABAg,UgwugcL7WfcGsJj2-bJ4AaABAg,UCqpTUdNlEaKFpJnaIsx_Hrg,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26056,@jerahhh06,8 days ago,"Happy viewing po from Baguio City, Benguet",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxSwi0tvajNB3tmnc94AaABAg,UgxSwi0tvajNB3tmnc94AaABAg,UCwxjxRcLScvVCmPjMz2mDkQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26057,@ALEXIASOPHIAYDIO,8 days ago,Let’s go Benguet ❤❤ / Let’s go Atok Gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxpkPWrpsBNShLvuEB4AaABAg,UgxpkPWrpsBNShLvuEB4AaABAg,UC806ht4k_AHuzg4k_rkDPJw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26058,@EdPascua-q4y,8 days ago,Happy viewing everyone at ang ganda ng atmosphere 💖 Support mula sa Lokal ng Baguio City.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzfTgVzxuOqsNw9ao94AaABAg,UgzfTgVzxuOqsNw9ao94AaABAg,UCC_j2r4qxgLSbk6Zh11vXjg,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26059,@Adliselb,8 days ago,Ang husay ng performance 👏 mula po sa Lokal ng Baguio City 🎵,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxyVN4uaNjcvaBCxpd4AaABAg,UgxyVN4uaNjcvaBCxpd4AaABAg,UCqdcIovy1nUIY294NOXH8LQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26060,@RobertSantos-w3w,8 days ago,Happy hearts From Lokal ng Baguio City,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwqUlqmA3xAZjR-xmp4AaABAg,UgwqUlqmA3xAZjR-xmp4AaABAg,UC_-Aj9ZYpfcstbQWh8aEZqg,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26061,@EdPascua-q4y,8 days ago,"Happy viewing po, nakaka-good vibes panoorin 🎶 Mula sa Lokal ng Baguio City.",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwiqY7fM5jvLfW8gyV4AaABAg,UgwiqY7fM5jvLfW8gyV4AaABAg,UCC_j2r4qxgLSbk6Zh11vXjg,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26062,@ALEXIASOPHIAYDIO,8 days ago,Masaganang ligaya habang nanonood! – From  Atok Gold 💪,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxbgN1vaukAsvJ83FB4AaABAg,UgxbgN1vaukAsvJ83FB4AaABAg,UC806ht4k_AHuzg4k_rkDPJw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26063,@GreySantino,8 days ago,"happy viewing po dito sa lokal ng baguio city, binabati kupo ang Pd-1 ng lokal ang  ka levi mabutas🎉",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyTHu5FUX4MvWU6nL14AaABAg,UgyTHu5FUX4MvWU6nL14AaABAg,UCgmH8Vmu8sdTmagiLke9JGA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26064,@alexacanta-d8r,8 days ago,🎉🎉🎉,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxPGK9q3qdZh6xLmFx4AaABAg.AWs-DCqPPDYAWs-J0nG1Qw,UgxPGK9q3qdZh6xLmFx4AaABAg.AWs-DCqPPDYAWs-J0nG1Qw,UC9OYIvbIzqkOrXHgyDeeApQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26065,@andrafleur,8 days ago,"FIGHT, FIGHT, AND FIGHT BAGUIO CITY!!! 💛✨",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxTsfUpmsIeuyui-_14AaABAg,UgxTsfUpmsIeuyui-_14AaABAg,UCK8etuUIrso8X7dWNp01gFQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26066,@METHOSELAHBARRATO-d4q,8 days ago,Happy viewing mula sa Lokal ng Baguio City! Binabati ko po lahat ng mga nasa Kagawaran ng Kalihiman at Registry~ Let’s go Benguet 🍓😇🤍,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugyd-X4PxBSh3QaEAA94AaABAg,Ugyd-X4PxBSh3QaEAA94AaABAg,UCqpTUdNlEaKFpJnaIsx_Hrg,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26067,@jesibeldasilag8102,8 days ago,Hindi nakakasawang pakinggan 😊 From Baguio,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyyDw4DikOBUuj5Lxx4AaABAg,UgyyDw4DikOBUuj5Lxx4AaABAg,UCjgCGrc_KIvfJlbZAnczijg,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26068,@jankeith_0,8 days ago,"Fight, BAGUIO CITY!❤️",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugx3k1jBMA_MWDxA4_x4AaABAg,Ugx3k1jBMA_MWDxA4_x4AaABAg,UCrPSneHcVzaG6Dsw7hM9niA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26069,@andrafleur,8 days ago,Happy Viewing po mula po sa Lokal ng Baguio City! 💛 /  / Pagbati po sa Kapatid na Norberto L. Mislang 💛✨,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzDyS_sh5fNRsMBx694AaABAg,UgzDyS_sh5fNRsMBx694AaABAg,UCK8etuUIrso8X7dWNp01gFQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
26070,@GreySantino,8 days ago,"happy viewing po dito sa lokal ng baguio city, binabati kupo ang kapatid na Daisy Castaneda pangulo kalihim po namin🎉",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxYVkbaFOgxvMuJg3d4AaABAg,UgxYVkbaFOgxvMuJg3d4AaABAg,UCgmH8Vmu8sdTmagiLke9JGA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
