Kapisanan Keyword Summary												
Keyword	Matched Comment Rows	Numbers Updated At										
BUKLOD	363	Fetched 05/20/2026, 10:00:00 PM GMT+8										
KADIWA	816	Fetched 05/20/2026, 10:00:00 PM GMT+8										
BINHI	903	Fetched 05/20/2026, 10:00:00 PM GMT+8										
PNK	132	Fetched 05/20/2026, 10:00:00 PM GMT+8										
Total Comments	2214											
BUKLOD Comments												
No.	Matched Kapisanan Keyword	Commenter Name	Comment Time	Comment Text	Comment URL	Comment ID	Channel ID	Fetched At
18	BUKLOD	@joy-d3n4u	11 hours ago	😊😊😊 / masayang 😁😆 morning po / 🎉🎉happy viewing po mga kapatid / Patuloy pong sumusuporta at nakikiisa /  ang aming lokal / Kapisanang Buklod / ❤lokal ng atok gold❤	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzCMSpXqCARZ4xJ6dp4AaABAg	UgzCMSpXqCARZ4xJ6dp4AaABAg	UCdSHn503pqXwdsqmLKce88g	Fetched 05/20/2026, 10:00:00 PM GMT+8
19	BUKLOD	@joy-d3n4u	11 hours ago	“The world thinks your Lost, / But in His Love so Divine, / Our God Has  / Always your Back..” / ❤❤ / Kapisanang Buklod / Lokal ng Atok Gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugw0bqQ_WisYejlM5YZ4AaABAg	Ugw0bqQ_WisYejlM5YZ4AaABAg	UCdSHn503pqXwdsqmLKce88g	Fetched 05/20/2026, 10:00:00 PM GMT+8
20	BUKLOD	@joy-d3n4u	11 hours ago	masayang 😁😆 morning po / 🎉🎉happy viewing po mga kapatid / Patuloy pong sumusuporta at nakikiisa /  ang aming lokal / Kapisanang Buklod / ❤lokal ng atok gold❤	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxJVeSMS7P62DasiyN4AaABAg	UgxJVeSMS7P62DasiyN4AaABAg	UCdSHn503pqXwdsqmLKce88g	Fetched 05/20/2026, 10:00:00 PM GMT+8
21	BUKLOD	@joy-d3n4u	11 hours ago	😊😊😊 / Good day po / masayang panonood po / shout out po sa mga masisipag na /  mga maytungkulin❤❤❤ / Kapisanang Buklod / lokal ng atok gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxYPt7FzzAxn1N6I5l4AaABAg	UgxYPt7FzzAxn1N6I5l4AaABAg	UCdSHn503pqXwdsqmLKce88g	Fetched 05/20/2026, 10:00:00 PM GMT+8
22	BUKLOD	@joy-d3n4u	11 hours ago	🎉🎉 /  Benguet on the Top!!! / ❤❤❤. / INCMC / Kapisanang Buklod / Lokal ng Atok Gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugx3nbWCA_qxnWou7Ap4AaABAg	Ugx3nbWCA_qxnWou7Ap4AaABAg	UCdSHn503pqXwdsqmLKce88g	Fetched 05/20/2026, 10:00:00 PM GMT+8
23	BUKLOD	@mayvehn	12 hours ago	❤Hold on / to your / Faith❤ / 😇😇😇 / Kapisanang Buklod / lokal ng atok gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzibxdhP9BOt2xpxHN4AaABAg	UgzibxdhP9BOt2xpxHN4AaABAg	UCivhdJ2CQeLK8tlG7Wh2BSQ	Fetched 05/20/2026, 10:00:00 PM GMT+8
24	BUKLOD	@mayvehn	12 hours ago	hello po / masayang / panonood po / INCMV Benguet / mula po sa  / buklod / lokal ng atok gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxQDJQKNawYHhbIrap4AaABAg	UgxQDJQKNawYHhbIrap4AaABAg	UCivhdJ2CQeLK8tlG7Wh2BSQ	Fetched 05/20/2026, 10:00:00 PM GMT+8
25	BUKLOD	@mayvehn	12 hours ago	happy / viewing po / laging / sumusuporta po / mula sa buklod / lokal ng atok gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxXNhj6gLWcy795uRV4AaABAg	UgxXNhj6gLWcy795uRV4AaABAg	UCivhdJ2CQeLK8tlG7Wh2BSQ	Fetched 05/20/2026, 10:00:00 PM GMT+8
26	BUKLOD	@racqueldaludado1779	14 hours ago	Happy viewing po mga kapatid sa kapisanang Buklod❤	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwIj6QqmPGLwVoR2rh4AaABAg	UgwIj6QqmPGLwVoR2rh4AaABAg	UCgZwecFPuKOLF2FdCfR99dw	Fetched 05/20/2026, 10:00:00 PM GMT+8
27	BUKLOD	@mayvehn	15 hours ago	“You  / Go / On / With Courage” / Kapisanang Buklod / 🏅lokal ng Atok Gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxL20VsUSm-IqB9myV4AaABAg	UgxL20VsUSm-IqB9myV4AaABAg	UCivhdJ2CQeLK8tlG7Wh2BSQ	Fetched 05/20/2026, 10:00:00 PM GMT+8
28	BUKLOD	@mayvehn	15 hours ago	❤❤❤ / sweet day po😊 / Shout out po sa mga / Masisipag naming / Diakonesa❤ / Ka emily at ka ella / Kapisanang Buklod / ❤lokal ng Atok Gold❤	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugzn-s0_b8RqP_OE38R4AaABAg	Ugzn-s0_b8RqP_OE38R4AaABAg	UCivhdJ2CQeLK8tlG7Wh2BSQ	Fetched 05/20/2026, 10:00:00 PM GMT+8
29	BUKLOD	@mayvehn	15 hours ago	“The world thinks your Lost, / But in His Love so Divine, / Our God Has  / Always your Back..” / ❤❤ / Kapisanang Buklod / Lokal ng Atok Gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugzukdd0o-Jp7js51Hx4AaABAg	Ugzukdd0o-Jp7js51Hx4AaABAg	UCivhdJ2CQeLK8tlG7Wh2BSQ	Fetched 05/20/2026, 10:00:00 PM GMT+8
30	BUKLOD	@mayvehn	15 hours ago	😊Good day po / masayang panonood po / shout out po sa mga masisipag na /  mga maytungkulin❤❤❤ / Kapisanang Buklod / lokal ng atok gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugy8guwplaoYJHKBed54AaABAg	Ugy8guwplaoYJHKBed54AaABAg	UCivhdJ2CQeLK8tlG7Wh2BSQ	Fetched 05/20/2026, 10:00:00 PM GMT+8
31	BUKLOD	@mayvehn	15 hours ago (edited)	❤"Let God / set you Free / and you'll find out / exactly where / you're meant to be" / Kapisanang Buklod / ❤lokal ng atok gold❤	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxiR9zDtO6Idx39CTJ4AaABAg	UgxiR9zDtO6Idx39CTJ4AaABAg	UCivhdJ2CQeLK8tlG7Wh2BSQ	Fetched 05/20/2026, 10:00:00 PM GMT+8
32	BUKLOD	@mayvehn	15 hours ago	❤God's  LOVE / His /        wondrous. /                 L❤VE / 😊😊🎉🎉🎉😊😊 / Kapisanang Buklod / Lokal ng Atok Gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwxqZ6yURbzIuK7CB94AaABAg	UgwxqZ6yURbzIuK7CB94AaABAg	UCivhdJ2CQeLK8tlG7Wh2BSQ	Fetched 05/20/2026, 10:00:00 PM GMT+8
33	BUKLOD	@mayvehn	15 hours ago	🎉🎉 /  Benguet on the Top!!! / ❤❤❤. / INCMC / Kapisanang Buklod / Lokal ng Atok Gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzvTKqypzn6CI6DGDt4AaABAg	UgzvTKqypzn6CI6DGDt4AaABAg	UCivhdJ2CQeLK8tlG7Wh2BSQ	Fetched 05/20/2026, 10:00:00 PM GMT+8
34	BUKLOD	@mayvehn	15 hours ago	❤Hold on / to your / Faith❤ / 😇😇😇 / Kapisanang Buklod / lokal ng atok gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzDUPJ4BgjS3F5xdud4AaABAg	UgzDUPJ4BgjS3F5xdud4AaABAg	UCivhdJ2CQeLK8tlG7Wh2BSQ	Fetched 05/20/2026, 10:00:00 PM GMT+8
35	BUKLOD	@mayvehn	15 hours ago	happy / viewing po / laging / sumusuporta po / mula sa buklod / lokal ng atok gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzK8WiqPTNIjXAsmkZ4AaABAg	UgzK8WiqPTNIjXAsmkZ4AaABAg	UCivhdJ2CQeLK8tlG7Wh2BSQ	Fetched 05/20/2026, 10:00:00 PM GMT+8
36	BUKLOD	@joylee1468	16 hours ago	happy / viewing po / laging / sumusuporta po / mula sa buklod / lokal ng atok gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugw-iTCRrzzNodsRXA94AaABAg	Ugw-iTCRrzzNodsRXA94AaABAg	UC7UWPgNV4p4GGKzoeFbHS8g	Fetched 05/20/2026, 10:00:00 PM GMT+8
37	BUKLOD	@PHEBIE-f7h	20 hours ago (edited)	41k and counting / Benguet #1 /  /  /  / ❤❤ATOKGOLD BUKLOD❤❤	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzcGXGV1ZSHDWblk8p4AaABAg	UgzcGXGV1ZSHDWblk8p4AaABAg	UCNkJMMXP19AJSsNov8Fp3Ag	Fetched 05/20/2026, 10:00:00 PM GMT+8
38	BUKLOD	@PHEBIE-f7h	20 hours ago	In our Lord God's great POWER, you must BELIEVE!! /  /  /  / BUKLOD OF ATOKGOLD	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzASuG8_Lf3VKo7vxV4AaABAg	UgzASuG8_Lf3VKo7vxV4AaABAg	UCNkJMMXP19AJSsNov8Fp3Ag	Fetched 05/20/2026, 10:00:00 PM GMT+8
39	BUKLOD	@joy-d3n4u	22 hours ago	saan man mapunta  / laging inaalala / INCMV panoorin pa / lahing binibigyang halaga❤❤❤ / mula po sa Kapisanang Buklod / Lokal ng Atok Gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugw3RTVyLMeAmAKQvPJ4AaABAg	Ugw3RTVyLMeAmAKQvPJ4AaABAg	UCdSHn503pqXwdsqmLKce88g	Fetched 05/20/2026, 10:00:00 PM GMT+8
40	BUKLOD	@joy-d3n4u	22 hours ago	Tayong nasa Kapisanang Buklod / Inaasahang mapakagbigay lugod / Makipagkaisa sa Panonood / Sa INCMV tayo’y  manood❤❤ / Mula po sa Kapisanang Buklod / Lokal ng Atok Gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzMjBDhI7vJ9ZetI9V4AaABAg	UgzMjBDhI7vJ9ZetI9V4AaABAg	UCdSHn503pqXwdsqmLKce88g	Fetched 05/20/2026, 10:00:00 PM GMT+8
41	BUKLOD	@joy-d3n4u	22 hours ago	Tayong mga ina / laging nagkakaisa / pangunahan mga anak na / panoorin INCMV na / ❤Kapisanang Buklod❤ / Lokal ng Atok Gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugyqh41ALcF9CdpNiHt4AaABAg	Ugyqh41ALcF9CdpNiHt4AaABAg	UCdSHn503pqXwdsqmLKce88g	Fetched 05/20/2026, 10:00:00 PM GMT+8
42	BUKLOD	@joy-d3n4u	22 hours ago	Amin po kayong binabati / Kami’y laging nakangiti / INCMV panoorin palagi / Ating Distrito ating ipagmalaki / Mula po sa Kapisanang Buklod / Lokal ng Atok Gold❤	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugwrk6aYSzWu0X9ny_54AaABAg	Ugwrk6aYSzWu0X9ny_54AaABAg	UCdSHn503pqXwdsqmLKce88g	Fetched 05/20/2026, 10:00:00 PM GMT+8
43	BUKLOD	@joy-d3n4u	22 hours ago	Amin po kayong binabati / Kami’y laging nakangiti / INCMV panoorin palagi / Ating Distrito ating ipagmalaki / Mula po sa Kapisanang Buklod / Lokal ng Atok Gold❤	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxOEAyImNKM3eSn2mR4AaABAg	UgxOEAyImNKM3eSn2mR4AaABAg	UCdSHn503pqXwdsqmLKce88g	Fetched 05/20/2026, 10:00:00 PM GMT+8
44	BUKLOD	@joy-d3n4u	22 hours ago	Tayo ang inaasahan / Distrito'y ating suportahan / panonood ating pangunahan / Kahit saan man ang puntahan / ❤mula po sa Kapisanang Buklod / Lokal ng Atok Gold❤	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugx1Me3-wB_e4KAUrP14AaABAg	Ugx1Me3-wB_e4KAUrP14AaABAg	UCdSHn503pqXwdsqmLKce88g	Fetched 05/20/2026, 10:00:00 PM GMT+8
45	BUKLOD	@joy-d3n4u	22 hours ago	"Ang pagmamahal ng Panginoong Diyos ay mas malaki kaysa sa karagatan at mas maliwanag kaysa sa kalangitan" / Happy viewing and listening po! / Mula po sa Kapisanang Buklod / Lokal ng Atok Gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxNhX9PYYWm9mV3JjJ4AaABAg	UgxNhX9PYYWm9mV3JjJ4AaABAg	UCdSHn503pqXwdsqmLKce88g	Fetched 05/20/2026, 10:00:00 PM GMT+8
46	BUKLOD	@ReynanteBauzon	22 hours ago	Happy viewing and commenting mga / Buklod.. / Lokal ng Irisan	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxrmqtABhvbge-UnON4AaABAg	UgxrmqtABhvbge-UnON4AaABAg	UCW4izpxy03rvPFmI2RjSP7Q	Fetched 05/20/2026, 10:00:00 PM GMT+8
47	BUKLOD	@joy-d3n4u	22 hours ago	Tara po manood na / Nagbibigay ligaya / Nakakatuwa at puno ng saya / Wrinkles ay tanggal pa / 😂😂😂😂 / Mula po sa Kapisanang Buklod / Lokal ng atok gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugz2mYd5n1VGTSNfNDV4AaABAg	Ugz2mYd5n1VGTSNfNDV4AaABAg	UCdSHn503pqXwdsqmLKce88g	Fetched 05/20/2026, 10:00:00 PM GMT+8
48	BUKLOD	@joy-d3n4u	22 hours ago	😇Blessed Tuesday po😊shout out po sa butihing ina.Anjan laging gumagabay na.Laging nakangiti kahit pagod na.-Ka Jeanie Tugad and Family❤❤ / Mula po sa Kapisanang Buklod / 🎉🎉Lokal ng Atok Gold❤	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugx_i37MKdXoOCZGo4R4AaABAg	Ugx_i37MKdXoOCZGo4R4AaABAg	UCdSHn503pqXwdsqmLKce88g	Fetched 05/20/2026, 10:00:00 PM GMT+8
49	BUKLOD	@joy-d3n4u	22 hours ago	Thank you po / For the enjoyable video / Benguet Go!!! / ❤❤❤❤ / Mula po sa Kapisanang Buklod / Lokal ng atok gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzrtvmpNJAlSjV3og94AaABAg	UgzrtvmpNJAlSjV3og94AaABAg	UCdSHn503pqXwdsqmLKce88g	Fetched 05/20/2026, 10:00:00 PM GMT+8
50	BUKLOD	@joy-d3n4u	22 hours ago	Good eve po😊 / Ang galing ni Tito Chris at lahat ng mga kasama po niya / INCMV❤ / Mula po sa Kapisanang Buklod / 🎉lokal ng atok gold🎉	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugz7rQzjqDmx-vw2yMd4AaABAg	Ugz7rQzjqDmx-vw2yMd4AaABAg	UCdSHn503pqXwdsqmLKce88g	Fetched 05/20/2026, 10:00:00 PM GMT+8
51	BUKLOD	@joy-d3n4u	22 hours ago	Magandang  / Gabi po / Nakakaaliw  / Halina kayo😂 / Mula po sa Kapisanang Buklod / ❤lokal ng atok gold❤	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxV1JODwDV33ItkLr54AaABAg	UgxV1JODwDV33ItkLr54AaABAg	UCdSHn503pqXwdsqmLKce88g	Fetched 05/20/2026, 10:00:00 PM GMT+8
52	BUKLOD	@joy-d3n4u	22 hours ago	Good eve po / Masayang panonood po /  Energetic po ang kanta / Kaya nakakagising po / Mula po sa Kapisanang Buklod / ❤lokal ng atok gold😊	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzE6Dsfr5J-RGN-KFx4AaABAg	UgzE6Dsfr5J-RGN-KFx4AaABAg	UCdSHn503pqXwdsqmLKce88g	Fetched 05/20/2026, 10:00:00 PM GMT+8
53	BUKLOD	@joy-d3n4u	22 hours ago	Good eve po / INCMV / Masaya silang gumawa / Masaya rin po / Tayo na nanonood po / Mula po sa Kapisanang Buklod / 😂Lokal ng Atok Gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyrBJ5FmhsYn7ZYDol4AaABAg	UgyrBJ5FmhsYn7ZYDol4AaABAg	UCdSHn503pqXwdsqmLKce88g	Fetched 05/20/2026, 10:00:00 PM GMT+8
54	BUKLOD	@joy-d3n4u	22 hours ago	Magandang gabi po / Masayang panonood / Kami’y laging kaisa / Nanonood po lagi na / Mula po sa Kapisanang Buklod / Lokal ng atok gold❤	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyEmStBFZTaaF6BhJh4AaABAg	UgyEmStBFZTaaF6BhJh4AaABAg	UCdSHn503pqXwdsqmLKce88g	Fetched 05/20/2026, 10:00:00 PM GMT+8
55	BUKLOD	@joy-d3n4u	23 hours ago	Good evening po / Masayang panonood po / Makipakaisa po / Benguet  Go!! / Mula po sa Kapisanang Buklod / 😊Lokal ng Atok Gold😊	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugw8Gllm9_ykeyhXIrZ4AaABAg	Ugw8Gllm9_ykeyhXIrZ4AaABAg	UCdSHn503pqXwdsqmLKce88g	Fetched 05/20/2026, 10:00:00 PM GMT+8
56	BUKLOD	@joy-d3n4u	23 hours ago	Happy Tuesday po❤❤ / Shout out po sa napakasipag naming Pangulong Kalihim 😊Tita Jeanie Tugad.Buong tiyaga na sinisinop po ang mga ulatan. / Mula po sa Kapisanang Buklod / ❤Lokal ng Atok Gold❤	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyQPZPEYx14eACPMD14AaABAg	UgyQPZPEYx14eACPMD14AaABAg	UCdSHn503pqXwdsqmLKce88g	Fetched 05/20/2026, 10:00:00 PM GMT+8
57	BUKLOD	@joy-d3n4u	23 hours ago	❤❤❤❤🎼🎹🎼🎹 / Masiglang  panonood po / ❤shout out po sa masipag at  / Masayahin po naming organista / 🎹🎼 😊Ka Jennilyn Lazaro😊 / Mula po sa Kapisanang Buklod / 🎉Lokal ng Atok Gold🎉	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugw-APbEbUfwdgz6qVt4AaABAg	Ugw-APbEbUfwdgz6qVt4AaABAg	UCdSHn503pqXwdsqmLKce88g	Fetched 05/20/2026, 10:00:00 PM GMT+8
58	BUKLOD	@joy-d3n4u	23 hours ago	🍞🍞☕☕☕☕😂masayang nanonood  po  / Habang nagkakape☕☕☕ / Shout out po sa Sicmaten Family / INCMV / Mula po sa Kapisanang Buklod / 😊😊😊Lokal ng Atok Gold😊	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyQc0EDDX4QwKz-9DR4AaABAg	UgyQc0EDDX4QwKz-9DR4AaABAg	UCdSHn503pqXwdsqmLKce88g	Fetched 05/20/2026, 10:00:00 PM GMT+8
59	BUKLOD	@joy-d3n4u	23 hours ago	😇😇😇😇 / I know / But I swear / It gets better…. / Mula po sa Kapisanang Buklod / 😊lokal ng atok gold😊	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxlkxC1yaj4JO7plW14AaABAg	UgxlkxC1yaj4JO7plW14AaABAg	UCdSHn503pqXwdsqmLKce88g	Fetched 05/20/2026, 10:00:00 PM GMT+8
60	BUKLOD	@joy-d3n4u	23 hours ago	😊Like a 🌼💐flower. / 🌸🌺🌹🌻 / that grows.under  / The Shdadow / Of a tree🌳🌲 / Mula po sa Kapisanang Buklod / Lokal ng Atok Gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugw2qwG7Grxexud-dhR4AaABAg	Ugw2qwG7Grxexud-dhR4AaABAg	UCdSHn503pqXwdsqmLKce88g	Fetched 05/20/2026, 10:00:00 PM GMT+8
